,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
709,134,de553e26-0b59-489d-82c4-72eff26e0cde,2022-11-20T04:44:13.000Z,2022-11-20T04:51:27.000Z,I-71,I-71,Southbound,7,0.48,0.463,1.11,40.35779014,-82.85247516,40.34658084,-82.86822322,No,434
710,163,f66b0b71-7fed-4fda-abbf-42bb3166797a,2022-11-20T14:30:45.000Z,2022-11-20T14:33:40.000Z,CR-4 Auburn Rd / Clark Rd,CR-4 Auburn Rd,Southbound,3,0.396,0.901,1.65,41.62372933,-81.24300623,41.60047762,-81.242747,No,175
711,162,8726e419-a009-4348-8712-df13d8745d17,2022-11-20T20:41:56.000Z,2022-11-20T20:44:08.000Z,US-20 / US-20 Ridge Rd / Francis Ave,US-20 / Beechcrest Dr,Westbound,2,0,0.537,1.57,41.84652149,-80.83216511,41.83493765,-80.85721974,No,132
712,117,a602fd4d-6bed-4dbf-ad66-03d5326dbd29,2022-11-20T06:53:24.000Z,2022-11-20T08:40:23.000Z,I-80  Exit 142 / I-90,I-90 / OH-2,Eastbound,107,0.209,0.193,0.26,41.3925826,-82.15983906,41.39656124,-82.15855784,Yes,
713,117,339e6cb3-cedd-47dd-aaa2-4ea032a597b0,2022-11-20T04:23:33.000Z,2022-11-20T04:48:51.000Z,I-80  Exit 142 / I-90,I-90 / OH-2,Eastbound,25,0.209,0.193,0.26,41.3925826,-82.15983906,41.39656124,-82.15855784,Yes,
714,147,f50da785-0b95-4d55-a318-844eee51a5ef,2022-11-20T12:08:38.000Z,2022-11-20T12:11:33.000Z,OH-528 Madison Rd / Peters Rd,OH-528 Madison Rd / Pioneer Rd,Northbound,3,0.131,0.944,1.9,41.49390756,-81.05131999,41.52053982,-81.05171,Yes,
715,139,20e99a59-98e2-44c9-9218-69483b81325e,2022-11-20T17:25:42.000Z,2022-11-20T17:30:49.000Z,OH-166 Rock Creek Rd / Dewey Rd,OH-166 Rock Creek Rd / Ledge Rd,Eastbound,5,0.313,0.411,1.21,41.66117327,-81.06072948,41.66612,-81.03706978,No,307
716,140,af14c5d3-5a97-44f1-9850-36b7ef203360,2022-11-20T15:11:43.000Z,2022-11-20T15:12:32.000Z,US-20 Mentor Ave,US-20 Mentor Ave,Westbound,1,0.561,0.262,0.7,41.68400767,-81.29404272,41.67863999,-81.30573004,Yes,
717,170,d78a6d65-e86e-49dd-aedc-ed8f484e0f3f,2022-11-20T13:23:33.000Z,2022-11-20T13:32:32.000Z,US-322 Mayfield Rd / Monticello Blvd / Cumberland Rd,Monticello Blvd / Selwyn Rd,Eastbound,9,0,0.617,1.26,41.51517,-81.57089,41.52787229,-81.55596853,No,539
718,143,579f1d0c-b337-4b26-9795-73db6159ae1f,2022-11-20T12:55:32.000Z,2022-11-20T13:12:35.000Z,US-322 Mayfield Rd / Coltman Rd,US-20 Euclid Ave / US-322 Chester Ave / Stearns Rd,Westbound,17,0.544,0.478,0.84,41.50865,-81.59795468,41.5039376,-81.61159432,Yes,
719,138,d9cbf80c-bdac-4266-9afb-bdf718b26d05,2022-11-20T12:54:36.000Z,2022-11-20T12:56:40.000Z,OH-44 Center St,US-6 Gar Hwy,Eastbound,2,0.227,0.656,1.01,41.58337,-81.2101275,41.58377338,-81.19059863,Yes,
720,298,756c9ad3-c5e3-4acb-9a32-d760b5af2fa4,2022-11-20T13:46:42.000Z,2022-11-20T13:48:38.000Z,Monticello Blvd / Wilson Mills Rd / OH-175 Richmond Rd,Monticello Blvd,Westbound,2,0,0.198,1.22,41.53897,-81.49715,41.53914996,-81.52075028,Yes,
721,171,dc0a60cd-2a3f-4795-988f-1d876c0e3982,2022-11-20T13:50:39.000Z,2022-11-20T13:54:34.000Z,US-6 Chardon Rd / Dansy Dr,US-20 Euclid Ave / Grand Blvd,Westbound,4,0.796,0.424,0.88,41.56758106,-81.52670676,41.56389977,-81.54085029,No,235
722,229,495f37fd-84f1-4b7a-9f1e-369c3e894779,2022-11-20T12:11:33.000Z,2022-11-20T12:12:31.000Z,US-322 Mayfield Rd,I-271  Exit 34 / US-322 Mayfield Rd,Eastbound,1,0.505,0.316,0.82,41.52007022,-81.4643852,41.52004,-81.44829986,No,58
723,4,5ddc6065-9706-4434-b0ca-666ed5eed530,2022-11-20T14:18:42.000Z,2022-11-20T14:20:39.000Z,US-20 Euclid Ave,US-20 Euclid Ave,Eastbound,2,0.25,0.396,1.16,41.54924142,-81.56140786,41.56074,-81.545,Yes,
724,101,04753e61-5bbe-4c31-81d2-7dc1ac94b74e,2022-11-20T14:00:38.000Z,2022-11-20T14:02:33.000Z,Wilson Mills Rd,Wilson Mills Rd,Westbound,2,0.451,0.84,1.43,41.5389,-81.43699636,41.53897,-81.46403528,No,115
725,57,ba172e05-6886-4f0a-99f9-b47540b28996,2022-11-20T13:55:41.000Z,2022-11-20T14:04:32.000Z,Highland Rd / Alpha Dr / Longspur Rd,Highland Rd / Ransome Rd,Westbound,9,0.607,0.762,1.21,41.55236897,-81.45640409,41.55259055,-81.48005547,No,531
726,4,f4afc22e-ddf2-4f8d-a1a6-cd7d904aff05,2022-11-20T14:54:36.000Z,2022-11-20T14:55:41.000Z,US-20 Euclid Ave,US-20 Euclid Ave,Eastbound,1,0.25,0.396,1.16,41.54924142,-81.56140786,41.56074,-81.545,No,65
727,79,3ff2b572-d59a-435d-8e86-8d0a4141025d,2022-11-20T15:01:42.000Z,2022-11-20T15:03:41.000Z,US-6 Chardon Rd,OH-174 River Rd / US-6 Chardon Rd,Eastbound,2,0.602,0.765,1.17,41.58448124,-81.44918768,41.58892909,-81.42867914,Yes,
