BottleneckSummaryIndex,Id,StartDateUTC,EndDateUTC,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDateET,EndDateET,StartHourET,StartMinuteET,EndHourET,EndMinuteET,TotalImpactFactor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6,63230df2-52d7-4471-9d06-b26ef8a0ef56,2024-04-08 16:08:22,2024-04-08 16:13:25,I-275  Exit 50 / US-22 Montgomery Rd / Hetz Dr,I-275  Exit 47 / Reed Hartman Hwy,Northbound,5,0.364,0.378,1.79,39.26233001068056,-84.33918001373215,39.27960936613567,-84.3625551851391,2024-04-08 12:08:22-04:00,2024-04-08 12:13:25-04:00,12,8,12,13,8.95,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,8afe7eb4-9617-4cf6-9e24-40b9853f6de8,2024-04-08 16:49:32,2024-04-08 17:10:26,I-275  Exit 50 / US-22 Montgomery Rd / Hetz Dr,I-275  Exit 47 / Reed Hartman Hwy,Northbound,21,0.867,0.444,1.72,39.25867,-84.33427,39.27591009597427,-84.357550130525,2024-04-08 12:49:32-04:00,2024-04-08 13:10:26-04:00,12,49,13,10,36.12,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,18.919999999999998,17.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,fbb9e286-32a2-4f60-b116-790be9fe528b,2024-04-30 13:08:20,2024-04-30 13:13:14,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,5,0.626,0.05,2.1,39.25625064726881,-84.3310108707861,39.27724126750793,-84.35940168808825,2024-04-30 09:08:20-04:00,2024-04-30 09:13:14-04:00,9,8,9,13,10.5,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,cca8906b-169b-4089-b08e-90c12db5315b,2024-04-17 11:48:12,2024-04-17 12:16:12,I-275 S / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,28,0.0,0.529,10.91,39.15475,-84.26665,39.27603384060623,-84.35775323416328,2024-04-17 07:48:12-04:00,2024-04-17 08:16:12-04:00,7,48,8,16,305.48,0,0.0,0.0,0,0,0.0,0.0,130.92,174.56,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,9dd8e649-5368-4392-a8b9-593f6a071946,2024-05-15 11:50:08,2024-05-15 11:54:25,I-275  Exit 52 / Loveland Madeira Rd,I-275  Exit 47 / Reed Hartman Hwy,Northbound,4,0.428,0.408,3.21,39.25036209982608,-84.30886114705883,39.27554009688575,-84.35707013564004,2024-05-15 07:50:08-04:00,2024-05-15 07:54:25-04:00,7,50,7,54,12.84,0,0.0,0.0,0,0,0.0,0.0,12.84,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,fc8e4337-82da-4938-b444-912ef6c8f1c7,2024-05-14 12:29:08,2024-05-14 12:40:07,I-275  Exit 52 / Loveland Madeira Rd,I-275  Exit 47 / Reed Hartman Hwy,Northbound,11,0.0,0.05,3.81,39.24571,-84.30363,39.27724126750793,-84.35940168808825,2024-05-14 08:29:08-04:00,2024-05-14 08:40:07-04:00,8,29,8,40,41.910000000000004,0,0.0,0.0,0,0,0.0,0.0,0.0,41.910000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,663c384c-e483-4f7b-abb6-1e1e1bcf5e4b,2024-05-22 11:51:08,2024-05-22 12:37:11,I-275 S / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,46,0.597,0.197,9.83,39.17333125373716,-84.26782737942385,39.27834275337261,-84.36086866538503,2024-05-22 07:51:08-04:00,2024-05-22 08:37:11-04:00,7,51,8,37,452.18,0,0.0,0.0,0,0,0.0,0.0,88.47,363.71000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,de5171b6-6764-47df-9950-8fa2afc14e49,2024-04-30 20:43:07,2024-04-30 22:03:08,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,80,1.232,0.169,5.23,39.22269010504449,-84.27478013545212,39.26881168411503,-84.34790418855667,2024-04-30 16:43:07-04:00,2024-04-30 18:03:08-04:00,16,43,18,3,418.40000000000003,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,88.91000000000001,313.8,15.690000000000001,0.0,0.0,0,0,0
6,4942cb81-c9c6-4510-b245-dd2112e028ba,2024-05-14 10:52:16,2024-05-14 11:13:20,I-275 W / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,21,0.979,0.0,6.86,39.204468838984575,-84.26281234802116,39.27149,-84.35152,2024-05-14 06:52:16-04:00,2024-05-14 07:13:20-04:00,6,52,7,13,144.06,0,0.0,0.0,0,0,0.0,54.879999999999995,89.18,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,9f6e0363-5aa3-487b-8218-29a466516905,2024-04-17 12:24:09,2024-04-17 12:51:24,"I-275  Exits 59A,59B / Milford Pkwy",I-275  Exit 47 / Reed Hartman Hwy,Northbound,27,0.181,0.529,10.41,39.1620717901053,-84.26726010335656,39.27603384060623,-84.35775323416328,2024-04-17 08:24:09-04:00,2024-04-17 08:51:24-04:00,8,24,8,51,281.07,0,0.0,0.0,0,0,0.0,0.0,0.0,281.07,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,c85909ab-f3a8-47bd-98dc-c2fb5fa7dc3f,2024-04-15 12:01:46,2024-04-15 12:31:48,I-275 W / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,30,0.0,0.444,7.15,39.2074656059532,-84.2631891254215,39.27569993560367,-84.35729372059555,2024-04-15 08:01:46-04:00,2024-04-15 08:31:48-04:00,8,1,8,31,214.5,0,0.0,0.0,0,0,0.0,0.0,0.0,214.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,b9599dae-da02-44fc-a92a-48df0527be27,2024-04-17 12:10:12,2024-04-17 12:13:08,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,3,0.278,0.529,2.4,39.253163287665366,-84.32565997624766,39.27603384060623,-84.35775323416328,2024-04-17 08:10:12-04:00,2024-04-17 08:13:08-04:00,8,10,8,13,7.199999999999999,0,0.0,0.0,0,0,0.0,0.0,0.0,7.199999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,1f384bff-f4b1-4199-8988-66627fd7a744,2024-04-18 12:04:19,2024-04-18 12:22:09,I-275 W / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,18,0.362,0.136,7.61,39.19633001091907,-84.26258,39.27285581661502,-84.35335208620201,2024-04-18 08:04:19-04:00,2024-04-18 08:22:09-04:00,8,4,8,22,136.98000000000002,0,0.0,0.0,0,0,0.0,0.0,0.0,136.98000000000002,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,2d74314f-305c-4a67-b97d-70321627e71d,2024-04-17 12:16:12,2024-04-17 12:25:05,"I-275  Exits 59A,59B / Milford Pkwy",I-275  Exit 47 / Reed Hartman Hwy,Northbound,9,0.326,0.529,10.59,39.15945,-84.2671,39.27603384060623,-84.35775323416328,2024-04-17 08:16:12-04:00,2024-04-17 08:25:05-04:00,8,16,8,25,95.31,0,0.0,0.0,0,0,0.0,0.0,0.0,95.31,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,f3637ca2-6b8c-4e5e-9ba9-63197e9951d3,2024-05-22 05:59:08,2024-05-22 06:21:19,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,22,0.802,0.339,1.27,39.2580201445534,-84.33339019383295,39.27079017736041,-84.35055023905099,2024-05-22 01:59:08-04:00,2024-05-22 02:21:19-04:00,1,59,2,21,27.94,0,1.27,26.67,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,406b3fe8-3391-4cd6-a630-a75f77e64872,2024-04-09 12:29:57,2024-04-09 12:31:10,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,1,0.417,0.169,1.49,39.25396925630999,-84.32769480948342,39.26881168411503,-84.34790418855667,2024-04-09 08:29:57-04:00,2024-04-09 08:31:10-04:00,8,29,8,31,1.49,0,0.0,0.0,0,0,0.0,0.0,0.0,1.49,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,cd3801f6-8d7e-448a-a3d2-43a850dab1e8,2024-04-11 21:35:56,2024-04-11 21:41:08,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,5,0.417,0.339,1.66,39.25396925630999,-84.32769480948342,39.27079017736041,-84.35055023905099,2024-04-11 17:35:56-04:00,2024-04-11 17:41:08-04:00,17,35,17,41,8.299999999999999,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8.299999999999999,0.0,0.0,0.0,0,0,0
6,29923aa7-64e1-4da9-a53b-208b2eb520fe,2024-04-18 11:24:00,2024-04-18 12:08:14,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 47 / Reed Hartman Hwy,Northbound,44,0.114,0.272,8.23,39.18933032036001,-84.2625799615568,39.274201498157545,-84.3552077360244,2024-04-18 07:24:00-04:00,2024-04-18 08:08:14-04:00,7,24,8,8,362.12,0,0.0,0.0,0,0,0.0,0.0,296.28000000000003,65.84,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,97801b66-5bc9-4a01-9151-a54bad4c9f6d,2024-04-16 11:39:06,2024-04-16 11:40:06,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,1,0.95,0.136,2.42,39.25193978831089,-84.31601617179102,39.27285581661502,-84.35335208620201,2024-04-16 07:39:06-04:00,2024-04-16 07:40:06-04:00,7,39,7,40,2.42,0,0.0,0.0,0,0,0.0,0.0,2.42,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,3276472a-373d-4d2e-bb2a-18a0d72bcad3,2024-04-15 11:51:58,2024-04-15 12:06:52,I-275 W / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,15,0.825,0.408,7.42,39.20120823805285,-84.26271834320534,39.27554009688575,-84.35707013564004,2024-04-15 07:51:58-04:00,2024-04-15 08:06:52-04:00,7,51,8,6,111.3,0,0.0,0.0,0,0,0.0,0.0,66.78,44.52,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,21b62879-b237-441c-94b1-1195353b53e0,2024-04-15 11:47:59,2024-04-15 11:48:59,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,1,0.811,0.0,2.42,39.25190005612877,-84.31564053065989,39.27149,-84.35152,2024-04-15 07:47:59-04:00,2024-04-15 07:48:59-04:00,7,47,7,48,2.42,0,0.0,0.0,0,0,0.0,0.0,2.42,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,91fb8051-eee1-4344-afd5-3590e8259056,2024-04-16 11:42:10,2024-04-16 11:46:14,I-275 / I-275 W,I-275  Exit 47 / Reed Hartman Hwy,Northbound,4,0.278,0.169,1.63,39.253163287665366,-84.32565997624766,39.26881168411503,-84.34790418855667,2024-04-16 07:42:10-04:00,2024-04-16 07:46:14-04:00,7,42,7,46,6.52,0,0.0,0.0,0,0,0.0,0.0,6.52,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,17ffebdf-d224-426c-a305-b27f1eb71c88,2024-04-30 11:48:13,2024-04-30 12:18:17,I-275 S / I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,30,1.075,0.529,11.2,39.15067022493761,-84.26613002967927,39.27603384060623,-84.35775323416328,2024-04-30 07:48:13-04:00,2024-04-30 08:18:17-04:00,7,48,8,18,336.0,0,0.0,0.0,0,0,0.0,0.0,134.4,201.6,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,2edc1ca5-451e-4cc7-b9e2-f9030629e70c,2024-05-06 12:02:10,2024-05-06 12:05:13,I-275  Exit 52 / Loveland Madeira Rd,I-275  Exit 47 / Reed Hartman Hwy,Northbound,3,0.093,0.272,3.41,39.24657249199655,-84.30446974226334,39.274201498157545,-84.3552077360244,2024-05-06 08:02:10-04:00,2024-05-06 08:05:13-04:00,8,2,8,5,10.23,0,0.0,0.0,0,0,0.0,0.0,0.0,10.23,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,73638a40-4926-4421-8e4e-ed67131b2439,2024-04-08 15:43:22,2024-04-08 15:49:30,I-275  Exit 50 / US-22 Montgomery Rd / Hetz Dr,I-275  Exit 46 / US-42 Lebanon Rd,Northbound,6,0.588,0.403,2.24,39.26454012130438,-84.34216012130439,39.28669646517643,-84.37211608887363,2024-04-08 11:43:22-04:00,2024-04-08 11:49:30-04:00,11,43,11,49,13.440000000000001,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,13.440000000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,cc53217f-3cbb-4542-95c1-fcce048deea5,2024-04-08 16:23:31,2024-04-08 16:24:29,I-275  Exit 50 / US-22 Montgomery Rd / Hetz Dr,I-275  Exit 46 / US-42 Lebanon Rd,Northbound,1,0.0,0.134,1.93,39.26498,-84.34278,39.28430711941312,-84.36890048845929,2024-04-08 12:23:31-04:00,2024-04-08 12:24:29-04:00,12,23,12,24,1.93,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7,778d422d-2f32-4024-b2f0-f16e84326215,2024-05-06 23:52:04,2024-05-07 00:19:16,I-275  Exit 47 / Reed Hartman Hwy,I-275  Exit 46 / US-42 Lebanon Rd,Northbound,27,0.621,0.358,0.99,39.28297,-84.36708,39.2906700370224,-84.38223030358373,2024-05-06 19:52:04-04:00,2024-05-06 20:19:16-04:00,19,52,20,19,26.73,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.92,18.810000000000002,0,0,0
8,e5859b80-cfb7-4dfb-a5e6-2aae2508a078,2024-03-20 12:01:26,2024-03-20 12:04:31,I-275  Exit 54 / Wards Corner Rd,I-275  Exit 52 / Loveland Madeira Rd,Northbound,3,0.0,0.0,1.83,39.22342,-84.27573,39.24164341300687,-84.29979311622367,2024-03-20 08:01:26-04:00,2024-03-20 08:04:31-04:00,8,1,8,4,5.49,0,0.0,0.0,0,0,0.0,0.0,0.0,5.49,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,5db681a4-1153-4b93-91dd-033299358492,2024-03-12 12:22:40,2024-03-12 12:23:31,I-275  Exit 54 / Wards Corner Rd,I-275  Exit 52 / Loveland Madeira Rd,Northbound,1,0.128,0.0,1.7,39.22461335111084,-84.27755921652442,39.24164341300687,-84.29979311622367,2024-03-12 08:22:40-04:00,2024-03-12 08:23:31-04:00,8,22,8,23,1.7,0,0.0,0.0,0,0,0.0,0.0,0.0,1.7,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,f04045d1-c58b-4f55-8095-a8a487f5c57b,2024-05-02 11:25:12,2024-05-02 11:32:08,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 52 / Loveland Madeira Rd,Northbound,7,0.0,1.239,4.22,39.19109,-84.26246,39.24128006429072,-84.29945006130045,2024-05-02 07:25:12-04:00,2024-05-02 07:32:08-04:00,7,25,7,32,29.54,0,0.0,0.0,0,0,0.0,0.0,29.54,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,02139f7b-a18c-43df-8153-50c5210b3b57,2024-05-14 10:54:06,2024-05-14 11:49:09,I-275 / I-275 S,I-275  Exit 52 / Loveland Madeira Rd,Northbound,55,0.792,1.004,5.05,39.17611001615997,-84.26727999538286,39.23828533554561,-84.29660512212378,2024-05-14 06:54:06-04:00,2024-05-14 07:49:09-04:00,6,54,7,49,277.75,0,0.0,0.0,0,0,0.0,30.299999999999997,247.45,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,1cf2dffa-d9c2-4b2b-80b3-8be4ddb5f767,2024-04-17 13:01:08,2024-04-17 13:14:14,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 52 / Loveland Madeira Rd,Northbound,13,0.043,0.982,4.16,39.18816820572917,-84.26280222597065,39.238280072940746,-84.29660007002312,2024-04-17 09:01:08-04:00,2024-04-17 09:14:14-04:00,9,1,9,14,54.08,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,54.08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
8,ec0e2c69-e0f0-4871-a11f-7de0d04286ae,2024-05-21 12:38:18,2024-05-21 12:44:02,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 52 / Loveland Madeira Rd,Northbound,6,0.114,1.112,4.21,39.18933032036001,-84.2625799615568,39.23979010128048,-84.298050094375,2024-05-21 08:38:18-04:00,2024-05-21 08:44:02-04:00,8,38,8,44,25.259999999999998,0,0.0,0.0,0,0,0.0,0.0,0.0,25.259999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,2943251f-1b3e-4ce5-b44b-9a7c826eb16c,2024-05-01 11:29:12,2024-05-01 11:32:08,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,3,0.114,0.084,3.19,39.18933032036001,-84.2625799615568,39.22914015131736,-84.28482023778442,2024-05-01 07:29:12-04:00,2024-05-01 07:32:08-04:00,7,29,7,32,9.57,0,0.0,0.0,0,0,0.0,0.0,9.57,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,51ff5c7d-75d0-402d-8a34-af97e1036f94,2024-05-21 11:27:07,2024-05-21 11:32:11,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,5,0.0,0.735,3.71,39.19109,-84.26246,39.23539005435211,-84.29386005295845,2024-05-21 07:27:07-04:00,2024-05-21 07:32:11-04:00,7,27,7,32,18.55,0,0.0,0.0,0,0,0.0,0.0,18.55,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,e40c029d-8e0b-4237-bab9-0af8ec4a74a2,2024-05-20 11:25:13,2024-05-20 11:31:10,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,6,0.1,0.084,2.96,39.19235043730385,-84.26247144939542,39.22914015131736,-84.28482023778442,2024-05-20 07:25:13-04:00,2024-05-20 07:31:10-04:00,7,25,7,31,17.759999999999998,0,0.0,0.0,0,0,0.0,0.0,17.759999999999998,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,eb4b34a4-5e4b-43e4-a081-7ec42cfb0716,2024-05-20 12:28:16,2024-05-20 12:37:07,I-275 W / I-275,I-275 / I-275 W,Northbound,9,0.771,0.261,2.96,39.21666412052099,-84.26912464936484,39.24849239705976,-84.30632285404336,2024-05-20 08:28:16-04:00,2024-05-20 08:37:07-04:00,8,28,8,37,26.64,0,0.0,0.0,0,0,0.0,0.0,0.0,26.64,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,3eb9049f-e66a-414d-81ac-b4c9ead6c6fd,2024-05-07 11:19:09,2024-05-07 11:22:08,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,3,0.0,0.287,3.27,39.19109,-84.26246,39.23033337545319,-84.28674688121788,2024-05-07 07:19:09-04:00,2024-05-07 07:22:08-04:00,7,19,7,22,9.81,0,0.0,0.0,0,0,0.0,0.0,9.81,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,ae80b17e-b816-40ce-8899-953418069594,2024-05-14 12:16:05,2024-05-14 12:35:11,I-275 S / I-275,I-275 / I-275 W,Northbound,19,0.136,0.436,5.83,39.15671016680072,-84.26689002421301,39.23227059542759,-84.28988094826832,2024-05-14 08:16:05-04:00,2024-05-14 08:35:11-04:00,8,16,8,35,110.77,0,0.0,0.0,0,0,0.0,0.0,0.0,110.77,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,06c3891e-6bbf-473b-b314-08595ba7327b,2024-04-15 12:08:50,2024-04-15 12:39:53,I-275 W / I-275,I-275 / I-275 W,Northbound,31,0.0,0.093,3.56,39.2074656059532,-84.2631891254215,39.24657249199655,-84.30446974226334,2024-04-15 08:08:50-04:00,2024-04-15 08:39:53-04:00,8,8,8,39,110.36,0,0.0,0.0,0,0,0.0,0.0,0.0,110.36,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,b82d608f-f7ab-4b5c-b4ce-3f4d08da0fdb,2024-04-25 11:29:12,2024-04-25 11:59:20,I-275 W / I-275,I-275 / I-275 W,Northbound,30,0.154,0.261,3.57,39.20909599294912,-84.26371459129363,39.24849239705976,-84.30632285404336,2024-04-25 07:29:12-04:00,2024-04-25 07:59:20-04:00,7,29,7,59,107.1,0,0.0,0.0,0,0,0.0,0.0,107.1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,2e603653-b737-4cf6-9901-b4d900c8ea8f,2024-04-22 11:31:10,2024-04-22 11:32:16,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,1,0.1,0.287,3.17,39.19235043730385,-84.26247144939542,39.23033337545319,-84.28674688121788,2024-04-22 07:31:10-04:00,2024-04-22 07:32:16-04:00,7,31,7,32,3.17,0,0.0,0.0,0,0,0.0,0.0,3.17,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,be41bc16-a9de-4464-a66d-cddb1e36373a,2024-05-08 12:10:13,2024-05-08 12:12:05,I-275 W / I-275,I-275 / I-275 W,Northbound,2,0.0,0.084,1.93,39.2074656059532,-84.2631891254215,39.22914015131736,-84.28482023778442,2024-05-08 08:10:13-04:00,2024-05-08 08:12:05-04:00,8,10,8,12,3.86,0,0.0,0.0,0,0,0.0,0.0,0.0,3.86,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,8dc84706-3bb6-47c2-92fa-cd61f07f0b1b,2024-04-09 10:45:58,2024-04-09 12:31:10,"I-275  Exits 59A,59B / Milford Pkwy",I-275 / I-275 W,Northbound,105,0.181,0.261,6.9,39.1620717901053,-84.26726010335656,39.24849239705976,-84.30632285404336,2024-04-09 06:45:58-04:00,2024-04-09 08:31:10-04:00,6,45,8,31,724.5,0,0.0,0.0,0,0,0.0,103.5,414.0,213.9,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,bdec4fbc-30ff-44f4-a107-daefeb52970f,2024-05-07 11:37:08,2024-05-07 12:06:07,I-275 / I-275 S,I-275 / I-275 W,Northbound,29,0.965,0.093,5.59,39.17743280982176,-84.26679033327545,39.24657249199655,-84.30446974226334,2024-05-07 07:37:08-04:00,2024-05-07 08:06:07-04:00,7,37,8,6,162.10999999999999,0,0.0,0.0,0,0,0.0,0.0,128.57,33.54,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,d09110b1-6f3d-448f-aaa9-0d5f7249c2db,2024-05-01 12:34:17,2024-05-01 12:39:12,I-275 W / I-275,I-275 / I-275 W,Northbound,5,0.771,0.261,2.96,39.21666412052099,-84.26912464936484,39.24849239705976,-84.30632285404336,2024-05-01 08:34:17-04:00,2024-05-01 08:39:12-04:00,8,34,8,39,14.8,0,0.0,0.0,0,0,0.0,0.0,0.0,14.8,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,157e4137-663b-4a2e-a7c8-32f218b2e10a,2024-05-21 12:48:07,2024-05-21 12:51:11,I-275 W / I-275,I-275 / I-275 W,Northbound,3,0.462,0.735,2.12,39.21269114713353,-84.2657887603597,39.23539005435211,-84.29386005295845,2024-05-21 08:48:07-04:00,2024-05-21 08:51:11-04:00,8,48,8,51,6.36,0,0.0,0.0,0,0,0.0,0.0,0.0,6.36,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,0863cece-714f-4894-a331-68fb4172c9a9,2024-05-29 11:47:09,2024-05-29 11:49:13,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,2,0.231,0.287,3.04,39.19377614340648,-84.26250694521343,39.23033337545319,-84.28674688121788,2024-05-29 07:47:09-04:00,2024-05-29 07:49:13-04:00,7,47,7,49,6.08,0,0.0,0.0,0,0,0.0,0.0,6.08,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,5f2636aa-13c3-4ec9-9e1f-cda5007573a9,2024-04-16 12:21:20,2024-04-16 12:26:14,I-275  Exit 57 / I-275 W / OH-28,I-275 / I-275 W,Northbound,5,0.198,0.142,4.83,39.18454803616102,-84.26405223854782,39.2435308544028,-84.30158960814222,2024-04-16 08:21:20-04:00,2024-04-16 08:26:14-04:00,8,21,8,26,24.15,0,0.0,0.0,0,0,0.0,0.0,0.0,24.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
9,66e36e45-cc1d-4eaf-bdf4-2e5ee88b854c,2024-05-23 11:47:02,2024-05-23 12:03:06,I-275 W / I-275,I-275 / I-275 W,Northbound,16,0.154,0.428,3.74,39.20909599294912,-84.26371459129363,39.25036209982608,-84.30886114705883,2024-05-23 07:47:02-04:00,2024-05-23 08:03:06-04:00,7,47,8,3,59.84,0,0.0,0.0,0,0,0.0,0.0,48.620000000000005,11.22,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
